comment_id,post_id,user_id,root_comment_id,reply_comment_id,content,like_count,dislike_count,publish_time,user_level_title,is_author,is_hide,status
2101614324,2101576190,comment_user_08a36a1a2319,,,饱饱我这里都有的～马原有【复习资料】和【真题（带答案）】。真题近几年每年两次考试的题目都有（22.01-26.01，八份，上学期的【选择题】也整理好了），且有自己整理的答案（非常详细）。复习资料有两份，一份是简版（速通），一份是详细版（全书所有知识点总结，背书&amp;复习选择题，附赠思维导图）。所有资料都是自己整理的，欢迎有需要联系喔，v:Ttxd030,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101616893,2101576190,comment_user_08a36a1a2319,2101614324,2101614324,思政类的资料我是专门在整理，所以才能很详细的收集好往年的真题、整理好答案，并标注好重点～如果不方便加v也可以加q：3613702470,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101628772,2101576190,comment_user_f006e411976d,,,3844884046，QQ，2元出,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101591792,2101575959,comment_user_ce302232cac3,,,蹲蹲,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101575036,2101572727,comment_user_922a7b274590,,,西海岸,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101575643,2101572727,comment_user_61e54666eeaa,,,衬衫,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101581525,2101572645,comment_user_6cd482f8ad71,,,OMG6.9吗 是出希吗(just好奇,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101596872,2101572645,comment_user_37ad14f3b2cf,2101581525,2101581525,并非（,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101576640,2101570789,comment_user_936ae6db1edc,,,我用过，但是也没啥变化，还有虾青素小桔灯，效果很有限,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101576965,2101570789,comment_user_936ae6db1edc,,,多吃西红柿蓝莓才是真的美白,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101577496,2101570789,comment_user_4418d0fad70b,2101576965,2101576965,蓝莓吃不起但是西红柿我可以😋i西红柿来的🥰,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101573804,2101569969,comment_user_922a7b274590,,,借个ew,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101578808,2101569969,comment_user_9bbe161fcd4d,,,？袜是罕见的小萌新（当场打开舟,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101580086,2101569969,comment_user_4418d0fad70b,2101578808,2101578808,入坑的理由非常机缘巧合，只能说明日方舟七周年的地广做得过分好了😈,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101580896,2101569969,comment_user_9bbe161fcd4d,,,把重装放在加防御力的地板上，吸引boss攻击重装，然后在远处放能输出的干员。只要医疗和重装练度够高就一定能挡住,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101581694,2101569969,comment_user_4418d0fad70b,2101580896,2101580896,行🥺,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101581745,2101569969,comment_user_9bbe161fcd4d,2101580896,2101580896,如果愿意的话借用一个荒芜拉普兰德，她三技能是全图攻击，所以可以放在角落不容易挨打,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101581789,2101569969,comment_user_4418d0fad70b,2101580896,2101580896,感谢指导,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101582339,2101569969,comment_user_9bbe161fcd4d,2101580896,2101580896,呃呃说实话你敢信任集市上加的陌生人吗（）我想帮你打,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101583610,2101569969,comment_user_4418d0fad70b,2101580896,2101580896,好耶好耶，我可以加你QQ吗，或者你加我也行，1735643794,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101583700,2101569969,comment_user_4418d0fad70b,2101580896,2101580896,感谢你好心人,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101585106,2101569969,comment_user_9bbe161fcd4d,2101580896,2101580896,加你啦,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101591577,2101569969,comment_user_4418d0fad70b,2101580896,2101580896,对不起我老是记不住自己的新QQ号🥲再来一次，1735643194,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101593068,2101569969,comment_user_9bbe161fcd4d,2101580896,2101580896,昵称有个秋的是吧，这次应该没问题了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101586842,2101569969,comment_user_5493a31a5f8d,,,借个ew或者荒芜,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101589167,2101569969,comment_user_6ffb84dd2c71,,,借维什戴尔或者望大哥,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101611542,2101569969,comment_user_586946b5d1c7,,,加我好友借我的ew,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101611927,2101569969,comment_user_93e16e03441a,,,id779697515，专三满模组望借给你嘻嘻,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101569749,2101569317,comment_user_22b39d4e9250,,,微信号是w1933378904,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101570032,2101569317,comment_user_22b39d4e9250,,,坐标南校,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101625625,2101569317,comment_user_22b39d4e9250,,,已加,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101570501,2101567503,comment_user_f74c1f76579b,,,蝾螈一直向里面走，往博雅苑华夏门那条路上。,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101566290,2101562016,comment_user_21885786f750,,,哪个校区呀,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101571865,2101562016,comment_user_60483585c67f,2101566290,2101566290,东南都可以,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101571718,2101562016,comment_user_60483585c67f,,,我在南校，南校东校都可送,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101608734,2101562016,comment_user_660cbc569b3e,,,还在吗？,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101609037,2101562016,comment_user_60483585c67f,2101608734,2101608734,在的,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101611160,2101562016,comment_user_660cbc569b3e,2101608734,2101608734,联系方式？,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101611642,2101562016,comment_user_60483585c67f,2101608734,2101608734,q：1907538058,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101614735,2101562016,comment_user_660cbc569b3e,2101608734,2101608734,wx 有吗,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101619587,2101562016,comment_user_60483585c67f,2101608734,2101608734,Brave-Love-0216,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101624313,2101562016,comment_user_60483585c67f,,,出了会关帖☝️没关就还在,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101562733,2101560280,comment_user_22275dda029e,,,后者,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101563537,2101560280,comment_user_68c75007b57f,,,都一学年的下学期了还不知道吗，看你课表最后一门课和考试安排第一门，不会统一复习周，应该也可能上完课第二天就考试,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101564195,2101560280,comment_user_68c75007b57f,2101563537,2101563537,若间隔长也可能一周,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101568318,2101560280,comment_user_de745193b16a,2101563537,2101563537,我也很疑惑，上个学期不是考过一次期末了吗😂,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101568934,2101559269,comment_user_983d019a02de,,,高数一3416368281,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101568929,2101557408,comment_user_e45020ad1234,,,lz是女孩吗！,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101574734,2101557408,comment_user_8a7ab20ec0ab,2101568929,2101568929,Yesyes,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101634065,2101557408,comment_user_8a7ab20ec0ab,,,已找到,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101561451,2101556932,comment_user_68c75007b57f,,,网球场前面的，健身房上面二楼,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101562431,2101556378,comment_user_abc6e935afa4,,,看书加ppt喂给ai讲解，我上学期三天速通拿了B（）,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101567126,2101556378,comment_user_27b49fd80775,2101562431,2101562431,天哪这也太牛逼了…可惜我没有ppt😭,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101570693,2101556378,comment_user_27b49fd80775,2101562431,2101562431,请问是哪个ai（）,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101573001,2101556378,comment_user_abc6e935afa4,2101562431,2101562431,我用的元宝，然后跟它说请根据这个ppt详细给我讲解这节课的内容。遇到不懂的直接问就好了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101583474,2101556378,comment_user_27b49fd80775,2101562431,2101562431,okok谢谢🥹,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101593980,2101556378,comment_user_1fa172b896cc,,,我有试卷你做不,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101596857,2101556378,comment_user_27b49fd80775,2101593980,2101593980,是真题吗，真题我有了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101598171,2101556378,comment_user_1fa172b896cc,2101593980,2101593980,不是真题,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101564088,2101552196,comment_user_586946b5d1c7,,,有群，去群里dd,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101564457,2101552196,comment_user_9ed453beb4d6,2101564088,2101564088,蹲群,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101566896,2101552196,comment_user_586946b5d1c7,2101564088,2101564088,538155594,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101565816,2101552196,comment_user_4e5a560b0ed8,,,蹲群,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101569223,2101552196,comment_user_a6fa183f703a,,,医学生没时间打。,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101570374,2101552196,comment_user_aea67108b691,,,蹲,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101554679,2101545311,comment_user_59799ca85a1f,,,都是85%,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101545999,2101544463,comment_user_3ce7b51aa393,,,还有就是集市上大家普遍反映的在图书馆吃饭和大声拖椅子的行为 希望有些同学也可以适当规范一下（跪了）,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101557598,2101544463,comment_user_a2f4de15013b,,,希望大家可以换一个静音鼠标 这件事情已经困扰我自己还有我身边很多很多人很久了 大家都是默默忍受那个鼠标的声音,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101577589,2101544463,comment_user_3ce7b51aa393,2101557598,2101557598,真的 我听见高频率的点击会暴躁,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101544618,2101543105,comment_user_16b192b2d192,,,同问,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101553259,2101543105,comment_user_90eb20991ef9,,,还有共享厨房😳我之前住162好像还没有,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101588324,2101543105,comment_user_581f059814c4,2101553259,2101553259,这学期才建起来的，在一楼,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101597970,2101543105,comment_user_23a8a7ce0654,,,羡慕了😭,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101541529,2101540770,comment_user_b50f98e9a0db,,,我只是想在课前吃上早餐的无辜男士,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101557471,2101540770,comment_user_9822effab0d6,,,欺负学生好欺负，我22年曾经投诉gogo边上很多车辆在马路上违停，严重影响大家出行安全，他们回复我：gogo停车场不够，交警队人手不够，实在没办法……,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101562021,2101540770,comment_user_b50f98e9a0db,2101557471,2101557471,俺投降了，交警不够还天天抓我们,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101591544,2101540770,comment_user_599f7d849b2c,,,8点半出门到gogo门口遇到交警概率挺高的。层主被逼越了几次红灯,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101559902,2101540021,comment_user_af2c894cb024,,,爱玛 48V 有广州牌有校园牌 不过户 可以直接用 650,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101587567,2101540021,comment_user_31193f067212,2101559902,2101559902,好的，加个QQ好友看看车1582591999,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101547449,2101539189,comment_user_73d1b060b803,,,在H架的尽头，从H架垂直书架向前走到靠墙位置。书架顺序是蛇形排布。或者可以找学助问问,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101550606,2101539189,comment_user_c56a043dfa90,,,问一下那里的学助或者老师？,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101541407,2101538067,comment_user_779fdaef94cf,,,刚刚去打水，没水🙃,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101541697,2101538067,comment_user_f006e411976d,2101541407,2101541407,厕所也没有吗…,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101561282,2101538067,comment_user_8fe350e85644,2101541407,2101541407,厕所有,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101574971,2101538067,comment_user_779fdaef94cf,2101541407,2101541407,看见这条瞬间被救赎了/,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101548991,2101538067,comment_user_3eb99ac97d88,,,阿姨说两个多小时之后才有水。,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101195568,2101110140,comment_user_c4b1f13ac7b8,,,本人土木工程学院本科毕业的，现在是在水运工程行业施工单位，已经转正了，每月到手5k左右，闲的时候天天玩手机，忙的时候24h随叫随到，学不到什么东西，很心累，已经准备盘算着跑路了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101203560,2101110140,comment_user_a59115e346e3,2101195568,2101195568,感谢解答，看来真是这样，祝你跑路成功,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101205266,2101110140,comment_user_e104a0d59975,2101195568,2101195568,真的吗？学长别吓我呀，我也是土木,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101205557,2101110140,comment_user_e104a0d59975,2101195568,2101195568,听导员说，土木就业还是不错的,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101206269,2101110140,comment_user_c4b1f13ac7b8,2101195568,2101195568,我们公司这两年基层待遇比十年前还少一半🤡，其他公司倒是不知道,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101206896,2101110140,comment_user_e104a0d59975,2101195568,2101195568,具体多少啊，方便说一下吗,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101206904,2101110140,comment_user_c4b1f13ac7b8,2101195568,2101195568,好就业，工作环境和待遇不咋地😂,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101208234,2101110140,comment_user_c4b1f13ac7b8,2101195568,2101195568,我这就是到手5k左右，年终奖和其他福利稍多一些，一年总包也9w左右吧,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101208313,2101110140,comment_user_e104a0d59975,2101195568,2101195568,是不是要天天打灰,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101208607,2101110140,comment_user_c4b1f13ac7b8,2101195568,2101195568,中建中铁那种会高不少，但是更累,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101216219,2101110140,comment_user_c4b1f13ac7b8,2101195568,2101195568,也感谢您的祝福😃,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101592461,2101110140,comment_user_2f84fa33a43b,2101195568,2101195568,研究生的师兄师姐会不会好点,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101259131,2101110140,comment_user_1a22909ff2fa,,,听说你校的土木院学生都跑的差不多了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101263945,2101110140,comment_user_a59115e346e3,2101259131,2101259131,是这样的，但是我一直觉得工科就业还是没那么夸张，所以比较好奇，现在看来是真不行了,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101312307,2101110140,comment_user_ea300d29d22d,2101259131,2101259131,有转来我们化工的🤓😢,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101294811,2101110140,comment_user_2f84fa33a43b,,,"会不会研究生好点
",0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101295538,2101110140,comment_user_a59115e346e3,2101294811,2101294811,问那个学长,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101429303,2101110140,comment_user_7bc2eb74a584,,,我发小她哥，河北一本土木（比我们大一届就24年毕业）毕业之后进了中建然后跟着工地跑，嗯基本上就是大西北的荒郊野外，一个月1w基本上钱是一分花不出去，累是真的累工资也真还行能吃苦的前提下,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101429569,2101110140,comment_user_7bc2eb74a584,2101429303,2101429303,我同学，浙大土木不想吃苦就在设计院一个月六七千吧在杭州,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101431897,2101110140,comment_user_a59115e346e3,2101429303,2101429303,也就是看能不能吃苦意思是,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101537248,2101110140,comment_user_a59115e346e3,2101429303,2101429303,所以说是不是说，土木找到工资高的基本不看学校，一本肯定够用了，主要看愿不愿意吃苦，是这样吗,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
2101512975,2101110140,comment_user_9e1ffef3e071,,,土木已转码，身边的朋友去中建等大概月8k吧，就业不难就是要去工地,0,0,2026-06-03 12:51:57,普通用户,0,0,normal
